Triangle 2054: (0.35, -1.00, 0.65), (0.08, -1.00, 0.65), (0.27, -1.00, 0.59)
Triangle 2055: (0.08, -1.00, 0.65), (0.00, -1.00, 0.59), (0.27, -1.00, 0.59)
Triangle 2056: (-0.37, -1.00, 0.29), (-0.40, -1.00, 0.20), (-0.10, -1.00, 0.29)
Triangle 2057: (-0.63, -1.00, 0.29), (-0.67, -1.00, 0.20), (-0.37, -1.00, 0.29)
Triangle 2058: (-0.37, -1.00, 0.29), (-0.67, -1.00, 0.20), (-0.40, -1.00, 0.20)
Triangle 2059: (-0.67, -1.00, 0.20), (-0.70, -1.00, 0.10), (-0.40, -1.00, 0.20)
Triangle 2060: (-0.63, -1.00, 0.29), (-0.94, -1.00, 0.20), (-0.67, -1.00, 0.20)
Triangle 2061: (-0.94, -1.00, 0.20), (-0.97, -1.00, 0.10), (-0.67, -1.00, 0.20)
Triangle 2062: (-0.67, -1.00, 0.20), (-0.97, -1.00, 0.10), (-0.70, -1.00, 0.10)
Triangle 2063: (-0.97, -1.00, 0.10), (-1.00, -1.00, 0.00), (-0.70, -1.00, 0.10)
Triangle 2064: (-0.06, -1.00, 0.39), (-0.37, -1.00, 0.29), (-0.10, -1.00, 0.29)
Triangle 2065: (-0.03, -1.00, 0.49), (-0.33, -1.00, 0.39), (-0.06, -1.00, 0.39)
Triangle 2066: (-0.06, -1.00, 0.39), (-0.33, -1.00, 0.39), (-0.37, -1.00, 0.29)
Triangle 2067: (-0.33, -1.00, 0.39), (-0.63, -1.00, 0.29), (-0.37, -1.00, 0.29)
Triangle 2068: (-0.03, -1.00, 0.49), (-0.30, -1.00, 0.49), (-0.33, -1.00, 0.39)
Triangle 2069: (-0.30, -1.00, 0.49), (-0.60, -1.00, 0.39), (-0.33, -1.00, 0.39)
Triangle 2070: (-0.33, -1.00, 0.39), (-0.60, -1.00, 0.39), (-0.63, -1.00, 0.29)
Triangle 2071: (-0.60, -1.00, 0.39), (-0.90, -1.00, 0.29), (-0.63, -1.00, 0.29)
Triangle 2072: (0.54, -1.00, 0.59), (0.51, -1.00, 0.49), (0.81, -1.00, 0.59)
Triangle 2073: (0.27, -1.00, 0.59), (0.24, -1.00, 0.49), (0.54, -1.00, 0.59)
Triangle 2074: (0.54, -1.00, 0.59), (0.24, -1.00, 0.49), (0.51, -1.00, 0.49)
Triangle 2075: (0.24, -1.00, 0.49), (0.21, -1.00, 0.39), (0.51, -1.00, 0.49)
Triangle 2076: (0.27, -1.00, 0.59), (-0.03, -1.00, 0.49), (0.24, -1.00, 0.49)
Triangle 2077: (-0.03, -1.00, 0.49), (-0.06, -1.00, 0.39), (0.24, -1.00, 0.49)
Triangle 2078: (0.24, -1.00, 0.49), (-0.06, -1.00, 0.39), (0.21, -1.00, 0.39)
Triangle 2079: (-0.06, -1.00, 0.39), (-0.10, -1.00, 0.29), (0.21, -1.00, 0.39)
Triangle 2080: (-0.67, -1.00, -0.61), (-0.64, -1.00, -0.71), (-0.56, -1.00, -0.77)
Triangle 2081: (-0.79, -1.00, -0.45), (-0.76, -1.00, -0.55), (-0.67, -1.00, -0.61)
Triangle 2082: (-0.67, -1.00, -0.61), (-0.76, -1.00, -0.55), (-0.64, -1.00, -0.71)
Triangle 2083: (-0.76, -1.00, -0.55), (-0.73, -1.00, -0.65), (-0.64, -1.00, -0.71)
Triangle 2084: (-0.79, -1.00, -0.45), (-0.87, -1.00, -0.39), (-0.76, -1.00, -0.55)
Triangle 2085: (-0.87, -1.00, -0.39), (-0.84, -1.00, -0.49), (-0.76, -1.00, -0.55)
Triangle 2086: (-0.76, -1.00, -0.55), (-0.84, -1.00, -0.49), (-0.73, -1.00, -0.65)
Triangle 2087: (-0.84, -1.00, -0.49), (-0.81, -1.00, -0.59), (-0.73, -1.00, -0.65)
Triangle 2088: (-0.59, -1.00, -0.67), (-0.67, -1.00, -0.61), (-0.56, -1.00, -0.77)
Triangle 2089: (-0.62, -1.00, -0.57), (-0.71, -1.00, -0.51), (-0.59, -1.00, -0.67)
Triangle 2090: (-0.59, -1.00, -0.67), (-0.71, -1.00, -0.51), (-0.67, -1.00, -0.61)
Triangle 2091: (-0.71, -1.00, -0.51), (-0.79, -1.00, -0.45), (-0.67, -1.00, -0.61)
Triangle 2092: (-0.62, -1.00, -0.57), (-0.74, -1.00, -0.41), (-0.71, -1.00, -0.51)
Triangle 2093: (-0.74, -1.00, -0.41), (-0.82, -1.00, -0.35), (-0.71, -1.00, -0.51)
Triangle 2094: (-0.71, -1.00, -0.51), (-0.82, -1.00, -0.35), (-0.79, -1.00, -0.45)
Triangle 2095: (-0.82, -1.00, -0.35), (-0.90, -1.00, -0.29), (-0.79, -1.00, -0.45)
Triangle 2096: (-0.42, -1.00, -0.79), (-0.39, -1.00, -0.89), (-0.31, -1.00, -0.95)
Triangle 2097: (-0.54, -1.00, -0.63), (-0.51, -1.00, -0.73), (-0.42, -1.00, -0.79)
Triangle 2098: (-0.42, -1.00, -0.79), (-0.51, -1.00, -0.73), (-0.39, -1.00, -0.89)
Triangle 2099: (-0.51, -1.00, -0.73), (-0.48, -1.00, -0.83), (-0.39, -1.00, -0.89)
Triangle 2100: (-0.54, -1.00, -0.63), (-0.62, -1.00, -0.57), (-0.51, -1.00, -0.73)
Triangle 2101: (-0.62, -1.00, -0.57), (-0.59, -1.00, -0.67), (-0.51, -1.00, -0.73)
Triangle 2102: (-0.51, -1.00, -0.73), (-0.59, -1.00, -0.67), (-0.48, -1.00, -0.83)
Triangle 2103: (-0.59, -1.00, -0.67), (-0.56, -1.00, -0.77), (-0.48, -1.00, -0.83)
Triangle 2104: (0.62, -1.00, -0.26), (0.81, -1.00, -0.20), (0.81, -1.00, 0.00)
Triangle 2105: (0.44, -1.00, -0.51), (0.62, -1.00, -0.45), (0.62, -1.00, -0.26)
Triangle 2106: (0.62, -1.00, -0.26), (0.62, -1.00, -0.45), (0.81, -1.00, -0.20)
Triangle 2107: (0.62, -1.00, -0.45), (0.81, -1.00, -0.39), (0.81, -1.00, -0.20)
Triangle 2108: (0.44, -1.00, -0.51), (0.44, -1.00, -0.71), (0.62, -1.00, -0.45)
Triangle 2109: (0.44, -1.00, -0.71), (0.62, -1.00, -0.65), (0.62, -1.00, -0.45)
Triangle 2110: (0.62, -1.00, -0.45), (0.62, -1.00, -0.65), (0.81, -1.00, -0.39)
Triangle 2111: (0.62, -1.00, -0.65), (0.81, -1.00, -0.59), (0.81, -1.00, -0.39)
Triangle 2112: (0.62, -1.00, -0.06), (0.62, -1.00, -0.26), (0.81, -1.00, 0.00)
Triangle 2113: (0.44, -1.00, -0.12), (0.44, -1.00, -0.32), (0.62, -1.00, -0.06)
Triangle 2114: (0.62, -1.00, -0.06), (0.44, -1.00, -0.32), (0.62, -1.00, -0.26)
Triangle 2115: (0.44, -1.00, -0.32), (0.44, -1.00, -0.51), (0.62, -1.00, -0.26)
Triangle 2116: (0.44, -1.00, -0.12), (0.25, -1.00, -0.38), (0.44, -1.00, -0.32)
Triangle 2117: (0.25, -1.00, -0.38), (0.25, -1.00, -0.57), (0.44, -1.00, -0.32)
Triangle 2118: (0.44, -1.00, -0.32), (0.25, -1.00, -0.57), (0.44, -1.00, -0.51)
Triangle 2119: (0.25, -1.00, -0.57), (0.25, -1.00, -0.77), (0.44, -1.00, -0.51)
Triangle 2120: (0.62, -1.00, 0.33), (0.81, -1.00, 0.39), (0.81, -1.00, 0.59)
Triangle 2121: (0.44, -1.00, 0.07), (0.62, -1.00, 0.14), (0.62, -1.00, 0.33)
Triangle 2122: (0.62, -1.00, 0.33), (0.62, -1.00, 0.14), (0.81, -1.00, 0.39)
Triangle 2123: (0.62, -1.00, 0.14), (0.81, -1.00, 0.20), (0.81, -1.00, 0.39)
Triangle 2124: (0.44, -1.00, 0.07), (0.44, -1.00, -0.12), (0.62, -1.00, 0.14)
Triangle 2125: (0.44, -1.00, -0.12), (0.62, -1.00, -0.06), (0.62, -1.00, 0.14)
Triangle 2126: (0.62, -1.00, 0.14), (0.62, -1.00, -0.06), (0.81, -1.00, 0.20)
Triangle 2127: (0.62, -1.00, -0.06), (0.81, -1.00, 0.00), (0.81, -1.00, 0.20)
Triangle 2128: (0.06, -1.00, -0.44), (0.25, -1.00, -0.38), (0.25, -1.00, -0.18)
Triangle 2129: (-0.12, -1.00, -0.69), (0.06, -1.00, -0.63), (0.06, -1.00, -0.44)
Triangle 2130: (0.06, -1.00, -0.44), (0.06, -1.00, -0.63), (0.25, -1.00, -0.38)
Triangle 2131: (0.06, -1.00, -0.63), (0.25, -1.00, -0.57), (0.25, -1.00, -0.38)
Triangle 2132: (-0.12, -1.00, -0.69), (-0.12, -1.00, -0.89), (0.06, -1.00, -0.63)
Triangle 2133: (-0.12, -1.00, -0.89), (0.06, -1.00, -0.83), (0.06, -1.00, -0.63)
Triangle 2134: (0.06, -1.00, -0.63), (0.06, -1.00, -0.83), (0.25, -1.00, -0.57)
Triangle 2135: (0.06, -1.00, -0.83), (0.25, -1.00, -0.77), (0.25, -1.00, -0.57)
Triangle 2136: (-0.77, -1.00, -0.32), (-0.74, -1.00, -0.41), (-0.65, -1.00, -0.48)
Triangle 2137: (-0.88, -1.00, -0.16), (-0.85, -1.00, -0.26), (-0.77, -1.00, -0.32)
Triangle 2138: (-0.77, -1.00, -0.32), (-0.85, -1.00, -0.26), (-0.74, -1.00, -0.41)
Triangle 2139: (-0.85, -1.00, -0.26), (-0.82, -1.00, -0.35), (-0.74, -1.00, -0.41)
Triangle 2140: (-0.88, -1.00, -0.16), (-0.97, -1.00, -0.10), (-0.85, -1.00, -0.26)
Triangle 2141: (-0.97, -1.00, -0.10), (-0.94, -1.00, -0.20), (-0.85, -1.00, -0.26)
Triangle 2142: (-0.85, -1.00, -0.26), (-0.94, -1.00, -0.20), (-0.82, -1.00, -0.35)
Triangle 2143: (-0.94, -1.00, -0.20), (-0.90, -1.00, -0.29), (-0.82, -1.00, -0.35)
Triangle 2144: (-0.27, -1.00, 0.59), (-0.30, -1.00, 0.49), (0.00, -1.00, 0.59)
Triangle 2145: (-0.54, -1.00, 0.59), (-0.57, -1.00, 0.49), (-0.27, -1.00, 0.59)
Triangle 2146: (-0.27, -1.00, 0.59), (-0.57, -1.00, 0.49), (-0.30, -1.00, 0.49)
Triangle 2147: (-0.57, -1.00, 0.49), (-0.60, -1.00, 0.39), (-0.30, -1.00, 0.49)
Triangle 2148: (-0.54, -1.00, 0.59), (-0.84, -1.00, 0.49), (-0.57, -1.00, 0.49)
Triangle 2149: (-0.84, -1.00, 0.49), (-0.87, -1.00, 0.39), (-0.57, -1.00, 0.49)
Triangle 2150: (-0.57, -1.00, 0.49), (-0.87, -1.00, 0.39), (-0.60, -1.00, 0.39)
Triangle 2151: (-0.87, -1.00, 0.39), (-0.90, -1.00, 0.29), (-0.60, -1.00, 0.39)
Triangle 2152: (0.06, -1.00, 0.83), (-0.02, -1.00, 0.77), (0.25, -1.00, 0.77)
Triangle 2153: (-0.12, -1.00, 0.89), (-0.21, -1.00, 0.83), (0.06, -1.00, 0.83)
Triangle 2154: (0.06, -1.00, 0.83), (-0.21, -1.00, 0.83), (-0.02, -1.00, 0.77)
Triangle 2155: (-0.21, -1.00, 0.83), (-0.29, -1.00, 0.77), (-0.02, -1.00, 0.77)
Triangle 2156: (-0.12, -1.00, 0.89), (-0.39, -1.00, 0.89), (-0.21, -1.00, 0.83)
Triangle 2157: (-0.39, -1.00, 0.89), (-0.48, -1.00, 0.83), (-0.21, -1.00, 0.83)
Triangle 2158: (-0.21, -1.00, 0.83), (-0.48, -1.00, 0.83), (-0.29, -1.00, 0.77)
Triangle 2159: (-0.48, -1.00, 0.83), (-0.56, -1.00, 0.77), (-0.29, -1.00, 0.77)
Triangle 2160: (0.81, -1.00, -0.20), (0.84, -1.00, -0.10), (0.81, -1.00, 0.00)
Triangle 2161: (0.81, -1.00, -0.39), (0.84, -1.00, -0.29), (0.81, -1.00, -0.20)
Triangle 2162: (0.81, -1.00, -0.20), (0.84, -1.00, -0.29), (0.84, -1.00, -0.10)
Triangle 2163: (0.84, -1.00, -0.29), (0.87, -1.00, -0.20), (0.84, -1.00, -0.10)
Triangle 2164: (0.81, -1.00, -0.39), (0.84, -1.00, -0.49), (0.84, -1.00, -0.29)
Triangle 2165: (0.84, -1.00, -0.49), (0.87, -1.00, -0.39), (0.84, -1.00, -0.29)
Triangle 2166: (0.84, -1.00, -0.29), (0.87, -1.00, -0.39), (0.87, -1.00, -0.20)
Triangle 2167: (0.87, -1.00, -0.39), (0.90, -1.00, -0.29), (0.87, -1.00, -0.20)
Triangle 2168: (-0.64, -1.00, -0.71), (-0.61, -1.00, -0.75), (-0.56, -1.00, -0.77)
Triangle 2169: (-0.73, -1.00, -0.65), (-0.69, -1.00, -0.69), (-0.64, -1.00, -0.71)
Triangle 2170: (-0.64, -1.00, -0.71), (-0.69, -1.00, -0.69), (-0.61, -1.00, -0.75)
Triangle 2171: (-0.69, -1.00, -0.69), (-0.65, -1.00, -0.72), (-0.61, -1.00, -0.75)
Triangle 2172: (-0.73, -1.00, -0.65), (-0.77, -1.00, -0.62), (-0.69, -1.00, -0.69)
Triangle 2173: (-0.77, -1.00, -0.62), (-0.74, -1.00, -0.66), (-0.69, -1.00, -0.69)
Triangle 2174: (-0.69, -1.00, -0.69), (-0.74, -1.00, -0.66), (-0.65, -1.00, -0.72)
Triangle 2175: (-0.74, -1.00, -0.66), (-0.70, -1.00, -0.70), (-0.65, -1.00, -0.72)
Triangle 2176: (-0.94, -1.00, -0.20), (-0.93, -1.00, -0.25), (-0.90, -1.00, -0.29)
Triangle 2177: (-0.97, -1.00, -0.10), (-0.96, -1.00, -0.15), (-0.94, -1.00, -0.20)
Triangle 2178: (-0.94, -1.00, -0.20), (-0.96, -1.00, -0.15), (-0.93, -1.00, -0.25)
Triangle 2179: (-0.96, -1.00, -0.15), (-0.95, -1.00, -0.20), (-0.93, -1.00, -0.25)
Triangle 2180: (-0.97, -1.00, -0.10), (-0.99, -1.00, -0.05), (-0.96, -1.00, -0.15)
Triangle 2181: (-0.99, -1.00, -0.05), (-0.98, -1.00, -0.10), (-0.96, -1.00, -0.15)
Triangle 2182: (-0.96, -1.00, -0.15), (-0.98, -1.00, -0.10), (-0.95, -1.00, -0.20)
Triangle 2183: (-0.98, -1.00, -0.10), (-0.98, -1.00, -0.15), (-0.95, -1.00, -0.20)
Triangle 2184: (-0.87, -1.00, 0.39), (-0.90, -1.00, 0.35), (-0.90, -1.00, 0.29)
Triangle 2185: (-0.84, -1.00, 0.49), (-0.86, -1.00, 0.44), (-0.87, -1.00, 0.39)
Triangle 2186: (-0.87, -1.00, 0.39), (-0.86, -1.00, 0.44), (-0.90, -1.00, 0.35)
Triangle 2187: (-0.86, -1.00, 0.44), (-0.89, -1.00, 0.40), (-0.90, -1.00, 0.35)
Triangle 2188: (-0.84, -1.00, 0.49), (-0.83, -1.00, 0.54), (-0.86, -1.00, 0.44)
Triangle 2189: (-0.83, -1.00, 0.54), (-0.86, -1.00, 0.49), (-0.86, -1.00, 0.44)
Triangle 2190: (-0.86, -1.00, 0.44), (-0.86, -1.00, 0.49), (-0.89, -1.00, 0.40)
Triangle 2191: (-0.86, -1.00, 0.49), (-0.88, -1.00, 0.45), (-0.89, -1.00, 0.40)
Triangle 2192: (-0.48, -1.00, 0.83), (-0.52, -1.00, 0.81), (-0.56, -1.00, 0.77)
Triangle 2193: (-0.39, -1.00, 0.89), (-0.44, -1.00, 0.87), (-0.48, -1.00, 0.83)
Triangle 2194: (-0.48, -1.00, 0.83), (-0.44, -1.00, 0.87), (-0.52, -1.00, 0.81)
Triangle 2195: (-0.44, -1.00, 0.87), (-0.49, -1.00, 0.84), (-0.52, -1.00, 0.81)
Triangle 2196: (-0.39, -1.00, 0.89), (-0.36, -1.00, 0.93), (-0.44, -1.00, 0.87)
Triangle 2197: (-0.36, -1.00, 0.93), (-0.40, -1.00, 0.90), (-0.44, -1.00, 0.87)
Triangle 2198: (-0.44, -1.00, 0.87), (-0.40, -1.00, 0.90), (-0.49, -1.00, 0.84)
Triangle 2199: (-0.40, -1.00, 0.90), (-0.45, -1.00, 0.88), (-0.49, -1.00, 0.84)
Triangle 2200: (0.10, -1.00, 0.95), (0.05, -1.00, 0.96), (0.00, -1.00, 0.95)
Triangle 2201: (0.21, -1.00, 0.95), (0.15, -1.00, 0.96), (0.10, -1.00, 0.95)
Triangle 2202: (0.10, -1.00, 0.95), (0.15, -1.00, 0.96), (0.05, -1.00, 0.96)
Triangle 2203: (0.15, -1.00, 0.96), (0.10, -1.00, 0.97), (0.05, -1.00, 0.96)
Triangle 2204: (0.21, -1.00, 0.95), (0.26, -1.00, 0.96), (0.15, -1.00, 0.96)
Triangle 2205: (0.26, -1.00, 0.96), (0.21, -1.00, 0.97), (0.15, -1.00, 0.96)
Triangle 2206: (0.15, -1.00, 0.96), (0.21, -1.00, 0.97), (0.10, -1.00, 0.97)
Triangle 2207: (0.21, -1.00, 0.97), (0.15, -1.00, 0.98), (0.10, -1.00, 0.97)
Triangle 2208: (0.29, -1.00, 0.86), (0.24, -1.00, 0.88), (0.14, -1.00, 0.88)
Triangle 2209: (0.44, -1.00, 0.83), (0.39, -1.00, 0.86), (0.29, -1.00, 0.86)
Triangle 2210: (0.29, -1.00, 0.86), (0.39, -1.00, 0.86), (0.24, -1.00, 0.88)
Triangle 2211: (0.39, -1.00, 0.86), (0.35, -1.00, 0.88), (0.24, -1.00, 0.88)
Triangle 2212: (0.44, -1.00, 0.83), (0.54, -1.00, 0.83), (0.39, -1.00, 0.86)
Triangle 2213: (0.54, -1.00, 0.83), (0.49, -1.00, 0.86), (0.39, -1.00, 0.86)
Triangle 2214: (0.39, -1.00, 0.86), (0.49, -1.00, 0.86), (0.35, -1.00, 0.88)
Triangle 2215: (0.49, -1.00, 0.86), (0.45, -1.00, 0.88), (0.35, -1.00, 0.88)
Triangle 2216: (0.44, -1.00, 0.71), (0.40, -1.00, 0.75), (0.25, -1.00, 0.77)
Triangle 2217: (0.62, -1.00, 0.65), (0.59, -1.00, 0.69), (0.44, -1.00, 0.71)
Triangle 2218: (0.44, -1.00, 0.71), (0.59, -1.00, 0.69), (0.40, -1.00, 0.75)
Triangle 2219: (0.59, -1.00, 0.69), (0.55, -1.00, 0.72), (0.40, -1.00, 0.75)
Triangle 2220: (0.62, -1.00, 0.65), (0.77, -1.00, 0.62), (0.59, -1.00, 0.69)
Triangle 2221: (0.77, -1.00, 0.62), (0.74, -1.00, 0.66), (0.59, -1.00, 0.69)
Triangle 2222: (0.59, -1.00, 0.69), (0.74, -1.00, 0.66), (0.55, -1.00, 0.72)
Triangle 2223: (0.74, -1.00, 0.66), (0.70, -1.00, 0.70), (0.55, -1.00, 0.72)
Triangle 2224: (0.94, -1.00, 0.20), (0.93, -1.00, 0.25), (0.90, -1.00, 0.29)
Triangle 2225: (0.97, -1.00, 0.10), (0.96, -1.00, 0.15), (0.94, -1.00, 0.20)
Triangle 2226: (0.94, -1.00, 0.20), (0.96, -1.00, 0.15), (0.93, -1.00, 0.25)
Triangle 2227: (0.96, -1.00, 0.15), (0.95, -1.00, 0.20), (0.93, -1.00, 0.25)
Triangle 2228: (0.97, -1.00, 0.10), (0.99, -1.00, 0.05), (0.96, -1.00, 0.15)
Triangle 2229: (0.99, -1.00, 0.05), (0.98, -1.00, 0.10), (0.96, -1.00, 0.15)
Triangle 2230: (0.96, -1.00, 0.15), (0.98, -1.00, 0.10), (0.95, -1.00, 0.20)
Triangle 2231: (0.98, -1.00, 0.10), (0.98, -1.00, 0.15), (0.95, -1.00, 0.20)
Triangle 2232: (0.87, -1.00, -0.39), (0.90, -1.00, -0.35), (0.90, -1.00, -0.29)
Triangle 2233: (0.84, -1.00, -0.49), (0.86, -1.00, -0.44), (0.87, -1.00, -0.39)
Triangle 2234: (0.87, -1.00, -0.39), (0.86, -1.00, -0.44), (0.90, -1.00, -0.35)
Triangle 2235: (0.86, -1.00, -0.44), (0.89, -1.00, -0.40), (0.90, -1.00, -0.35)
Triangle 2236: (0.84, -1.00, -0.49), (0.83, -1.00, -0.54), (0.86, -1.00, -0.44)
Triangle 2237: (0.83, -1.00, -0.54), (0.86, -1.00, -0.49), (0.86, -1.00, -0.44)
Triangle 2238: (0.86, -1.00, -0.44), (0.86, -1.00, -0.49), (0.89, -1.00, -0.40)
Triangle 2239: (0.86, -1.00, -0.49), (0.88, -1.00, -0.45), (0.89, -1.00, -0.40)
Triangle 2240: (0.29, -1.00, -0.86), (0.33, -1.00, -0.82), (0.14, -1.00, -0.88)
Triangle 2241: (0.44, -1.00, -0.83), (0.48, -1.00, -0.80), (0.29, -1.00, -0.86)
Triangle 2242: (0.29, -1.00, -0.86), (0.48, -1.00, -0.80), (0.33, -1.00, -0.82)
Triangle 2243: (0.48, -1.00, -0.80), (0.51, -1.00, -0.76), (0.33, -1.00, -0.82)
Triangle 2244: (0.44, -1.00, -0.83), (0.62, -1.00, -0.77), (0.48, -1.00, -0.80)
Triangle 2245: (0.62, -1.00, -0.77), (0.66, -1.00, -0.74), (0.48, -1.00, -0.80)
Triangle 2246: (0.48, -1.00, -0.80), (0.66, -1.00, -0.74), (0.51, -1.00, -0.76)
Triangle 2247: (0.66, -1.00, -0.74), (0.70, -1.00, -0.70), (0.51, -1.00, -0.76)
Triangle 2248: (0.10, -1.00, -0.95), (0.15, -1.00, -0.93), (0.00, -1.00, -0.95)
Triangle 2249: (0.21, -1.00, -0.95), (0.25, -1.00, -0.93), (0.10, -1.00, -0.95)
Triangle 2250: (0.10, -1.00, -0.95), (0.25, -1.00, -0.93), (0.15, -1.00, -0.93)
Triangle 2251: (0.25, -1.00, -0.93), (0.30, -1.00, -0.90), (0.15, -1.00, -0.93)
Triangle 2252: (0.21, -1.00, -0.95), (0.36, -1.00, -0.93), (0.25, -1.00, -0.93)
Triangle 2253: (0.36, -1.00, -0.93), (0.40, -1.00, -0.90), (0.25, -1.00, -0.93)
Triangle 2254: (0.25, -1.00, -0.93), (0.40, -1.00, -0.90), (0.30, -1.00, -0.90)
Triangle 2255: (0.40, -1.00, -0.90), (0.45, -1.00, -0.88), (0.30, -1.00, -0.90)
Triangle 2256: (-0.10, -1.00, -0.95), (-0.05, -1.00, -0.96), (0.00, -1.00, -0.95)
Triangle 2257: (-0.21, -1.00, -0.95), (-0.15, -1.00, -0.96), (-0.10, -1.00, -0.95)
Triangle 2258: (-0.10, -1.00, -0.95), (-0.15, -1.00, -0.96), (-0.05, -1.00, -0.96)
Triangle 2259: (-0.15, -1.00, -0.96), (-0.10, -1.00, -0.97), (-0.05, -1.00, -0.96)
Triangle 2260: (-0.21, -1.00, -0.95), (-0.26, -1.00, -0.96), (-0.15, -1.00, -0.96)
Triangle 2261: (-0.26, -1.00, -0.96), (-0.21, -1.00, -0.97), (-0.15, -1.00, -0.96)
Triangle 2262: (-0.15, -1.00, -0.96), (-0.21, -1.00, -0.97), (-0.10, -1.00, -0.97)
Triangle 2263: (-0.21, -1.00, -0.97), (-0.15, -1.00, -0.98), (-0.10, -1.00, -0.97)
Triangle 2264: (-0.21, 0.33, -0.97), (-0.15, 0.33, -0.98), (-0.15, 0.00, -0.98)
Triangle 2265: (-0.26, 0.67, -0.96), (-0.21, 0.67, -0.97), (-0.21, 0.33, -0.97)
Triangle 2266: (-0.21, 0.33, -0.97), (-0.21, 0.67, -0.97), (-0.15, 0.33, -0.98)
Triangle 2267: (-0.21, 0.67, -0.97), (-0.15, 0.67, -0.98), (-0.15, 0.33, -0.98)
Triangle 2268: (-0.26, 0.67, -0.96), (-0.26, 1.00, -0.96), (-0.21, 0.67, -0.97)
Triangle 2269: (-0.26, 1.00, -0.96), (-0.21, 1.00, -0.97), (-0.21, 0.67, -0.97)
Triangle 2270: (-0.21, 0.67, -0.97), (-0.21, 1.00, -0.97), (-0.15, 0.67, -0.98)
Triangle 2271: (-0.21, 1.00, -0.97), (-0.15, 1.00, -0.98), (-0.15, 0.67, -0.98)
Triangle 2272: (-0.49, 0.33, -0.86), (-0.45, 0.33, -0.88), (-0.45, 0.00, -0.88)
Triangle 2273: (-0.54, 0.67, -0.83), (-0.49, 0.67, -0.86), (-0.49, 0.33, -0.86)
Triangle 2274: (-0.49, 0.33, -0.86), (-0.49, 0.67, -0.86), (-0.45, 0.33, -0.88)
Triangle 2275: (-0.49, 0.67, -0.86), (-0.45, 0.67, -0.88), (-0.45, 0.33, -0.88)
Triangle 2276: (-0.54, 0.67, -0.83), (-0.54, 1.00, -0.83), (-0.49, 0.67, -0.86)
Triangle 2277: (-0.54, 1.00, -0.83), (-0.49, 1.00, -0.86), (-0.49, 0.67, -0.86)
Triangle 2278: (-0.49, 0.67, -0.86), (-0.49, 1.00, -0.86), (-0.45, 0.67, -0.88)
Triangle 2279: (-0.49, 1.00, -0.86), (-0.45, 1.00, -0.88), (-0.45, 0.67, -0.88)
Triangle 2280: (-0.32, 1.00, 0.31), (-0.16, 1.00, 0.42), (0.00, 1.00, 0.31)
Triangle 2281: (-0.63, 1.00, 0.31), (-0.48, 1.00, 0.42), (-0.32, 1.00, 0.31)
Triangle 2282: (-0.32, 1.00, 0.31), (-0.48, 1.00, 0.42), (-0.16, 1.00, 0.42)
Triangle 2283: (-0.48, 1.00, 0.42), (-0.32, 1.00, 0.54), (-0.16, 1.00, 0.42)
Triangle 2284: (-0.63, 1.00, 0.31), (-0.79, 1.00, 0.42), (-0.48, 1.00, 0.42)
Triangle 2285: (-0.79, 1.00, 0.42), (-0.63, 1.00, 0.54), (-0.48, 1.00, 0.42)
Triangle 2286: (-0.48, 1.00, 0.42), (-0.63, 1.00, 0.54), (-0.32, 1.00, 0.54)
Triangle 2287: (-0.63, 1.00, 0.54), (-0.48, 1.00, 0.65), (-0.32, 1.00, 0.54)
Triangle 2288: (0.32, 1.00, 0.77), (0.41, 1.00, 0.74), (0.48, 1.00, 0.65)
Triangle 2289: (0.16, 1.00, 0.88), (0.26, 1.00, 0.85), (0.32, 1.00, 0.77)
Triangle 2290: (0.32, 1.00, 0.77), (0.26, 1.00, 0.85), (0.41, 1.00, 0.74)
Triangle 2291: (0.26, 1.00, 0.85), (0.35, 1.00, 0.82), (0.41, 1.00, 0.74)
Triangle 2292: (0.16, 1.00, 0.88), (0.10, 1.00, 0.97), (0.26, 1.00, 0.85)
Triangle 2293: (0.10, 1.00, 0.97), (0.20, 1.00, 0.94), (0.26, 1.00, 0.85)
Triangle 2294: (0.26, 1.00, 0.85), (0.20, 1.00, 0.94), (0.35, 1.00, 0.82)
Triangle 2295: (0.20, 1.00, 0.94), (0.29, 1.00, 0.90), (0.35, 1.00, 0.82)
Triangle 2296: (-0.63, 1.00, 0.54), (-0.57, 1.00, 0.62), (-0.48, 1.00, 0.65)
Triangle 2297: (-0.79, 1.00, 0.42), (-0.73, 1.00, 0.51), (-0.63, 1.00, 0.54)
Triangle 2298: (-0.63, 1.00, 0.54), (-0.73, 1.00, 0.51), (-0.57, 1.00, 0.62)
Triangle 2299: (-0.73, 1.00, 0.51), (-0.67, 1.00, 0.59), (-0.57, 1.00, 0.62)
Triangle 2300: (-0.79, 1.00, 0.42), (-0.89, 1.00, 0.39), (-0.73, 1.00, 0.51)
Triangle 2301: (-0.89, 1.00, 0.39), (-0.83, 1.00, 0.48), (-0.73, 1.00, 0.51)
Triangle 2302: (-0.73, 1.00, 0.51), (-0.83, 1.00, 0.48), (-0.67, 1.00, 0.59)
Triangle 2303: (-0.83, 1.00, 0.48), (-0.77, 1.00, 0.56), (-0.67, 1.00, 0.59)
Triangle 2304: (-0.44, 1.00, -0.48), (-0.44, 1.00, -0.37), (-0.18, 1.00, -0.56)
